737352,20181020,    29,  1,   3,     1, -1,   1
737352,20181020,    24,  1,   4,    19, -1,   1
737353,20181021,    26, -1,   6,     7,  1,   3
737353,20181021,     5, -1,   4,    20,  1,   1
737353,20181021,     4, -1,   4,     1,  1,   2
737354,20181022,     8, -1,   4,    22,  1,   1
737354,20181022,     6, -1,   3,    11,  1,   1
737354,20181022,    31,  1,   5,    25, -1,   4
737354,20181022,    30, -1,   5,    28,  1,   2
737355,20181023,     2, -1,   4,     9,  1,   1
737355,20181023,    20,  1,   5,    13, -1,   2
737355,20181023,    16,  1,   3,     5, -1,   2
737355,20181023,     3, -1,   4,    21,  1,   1
737355,20181023,    24, -1,   5,    17,  1,   4
737355,20181023,     7,  1,   3,     1, -1,   1
737355,20181023,    10,  1,   4,    14, -1,   2
737355,20181023,    23, -1,   6,    12,  1,   5
737356,20181024,    13, -1,   3,    19,  1,   2
737356,20181024,    27, -1,   4,    31,  1,   2
737356,20181024,    26, -1,   1,     8,  1,   0
737356,20181024,    28, -1,   3,    29,  1,   2
737357,20181025,     3,  1,   3,    22, -1,   0
737357,20181025,     4,  1,   4,    16, -1,   3
737357,20181025,    17, -1,   4,    18,  1,   3
737357,20181025,    15,  1,   4,    14, -1,   1
737357,20181025,     9, -1,   7,    25,  1,   4
737357,20181025,     7,  1,   4,    20, -1,   1
737357,20181025,    10,  1,   5,     1, -1,   2
737357,20181025,    23, -1,   9,     5,  1,   1
737357,20181025,    12,  1,   4,    30, -1,   1
737357,20181025,     2,  1,   4,    28, -1,   1
737358,20181026,    26, -1,   3,    29,  1,   2
737358,20181026,     6,  1,   4,    24, -1,   3
737358,20181026,    31, -1,   2,    11,  1,   1
737358,20181026,     8,  1,   6,    21, -1,   3
737359,20181027,    18,  1,   3,    13, -1,   2
737359,20181027,    19, -1,   6,    22,  1,   1
737359,20181027,    12, -1,   5,    17,  1,   3
737359,20181027,    30, -1,   4,     5,  1,   3
737359,20181027,    16, -1,   3,     3,  1,   0
737359,20181027,     9,  1,   5,     4, -1,   4
737359,20181027,    27,  1,   3,    31, -1,   2
737359,20181027,    15,  1,   3,     8, -1,   2
737359,20181027,    25,  1,   7,     7, -1,   3
737359,20181027,     2,  1,   7,    26, -1,   1
737359,20181027,    23, -1,   5,    28,  1,   0
737360,20181028,    14,  1,   4,    20, -1,   3
737360,20181028,    19, -1,   2,     6,  1,   1
737360,20181028,    11,  1,   4,    10, -1,   2
737360,20181028,    12, -1,   2,     7,  1,   1
737360,20181028,    24, -1,   4,     1,  1,   3
737360,20181028,    29,  1,   4,    21, -1,   3
737361,20181029,     5, -1,   3,    27,  1,   1
737361,20181029,    28,  1,   5,    15, -1,   2
737362,20181030,     5, -1,   2,     4,  1,   1
737362,20181030,     3, -1,   3,     6,  1,   2
737362,20181030,    11, -1,   5,     9,  1,   3
737362,20181030,    19, -1,   6,    23,  1,   3
